Sentence #,Word,POS,Tag
Sentence,pengaduan NOUN O,,
Sentence,tersebut DET O,,
Sentence,", PUNCT O",,
Sentence,lanjut NOUN O,,
Sentence,Sri PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,terlihat VERB O,,
Sentence,dari ADP O,,
Sentence,jumlah NOUN O,,
Sentence,aduan NOUN O,,
Sentence,yang PRON O,,
Sentence,diterima VERB O,,
Sentence,OJK PROPN B-ORG,,
Sentence,melalui ADP O,,
Sentence,pusat NOUN O,,
Sentence,layanan NOUN O,,
Sentence,informasi NOUN O,,
Sentence,", PUNCT O",,
Sentence,dari ADP O,,
Sentence,sebelumnya ADV O,,
Sentence,empat-lima NUM O,,
Sentence,aduan NOUN O,,
Sentence,menjadi VERB O,,
Sentence,cuma ADV O,,
Sentence,tiga NUM O,,
Sentence,aduan NOUN O,,
Sentence,per ADP O,,
Sentence,hari NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pasaran NOUN O,,
Sentence,ikan NOUN O,,
Sentence,basah ADJ O,,
Sentence,turun VERB O,,
Sentence,di ADP O,,
Sentence,Pasar NOUN B-LOC,,
Sentence,Sentral PROPN I-LOC,,
Sentence,Kota PROPN I-LOC,,
Sentence,Medan PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Jumat PROPN O,,
Sentence,(22/8) PUNCT O,,
Sentence,", PUNCT O",,
Sentence,akibat NOUN O,,
Sentence,permintaan NOUN O,,
Sentence,lesu NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pasokan NOUN O,,
Sentence,lancar ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sementara SCONJ O,,
Sentence,korban NOUN O,,
Sentence,luka NOUN O,,
Sentence,sudah ADV O,,
Sentence,mencapai VERB O,,
Sentence,10.630 NUM O,,
Sentence,orang NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Jadi SCONJ O,,
Sentence,", PUNCT O",,
Sentence,sepertinya ADP O,,
Sentence,era NOUN O,,
Sentence,penemuan NOUN O,,
Sentence,spesies NOUN O,,
Sentence,baru ADJ O,,
Sentence,belum ADV O,,
Sentence,berakhir VERB O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Perlman PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sedangkan SCONJ O,,
Sentence,", PUNCT O",,
Sentence,Jordania PROPN O,,
Sentence,hanya ADV O,,
Sentence,mendirikan VERB O,,
Sentence,sebuah DET O,,
Sentence,rumah NOUN O,,
Sentence,sakit NOUN O,,
Sentence,militer ADJ O,,
Sentence,kecil ADJ O,,
Sentence,di ADP O,,
Sentence,Irak PROPN B-LOC,,
Sentence,tetangganya NOUN O,,
Sentence,itu DET O,,
Sentence,", PUNCT O",,
Sentence,selain ADP O,,
Sentence,juga ADV O,,
Sentence,menempatkan VERB O,,
Sentence,petugas NOUN O,,
Sentence,angkatan NOUN O,,
Sentence,udara NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pengawas NOUN O,,
Sentence,lalulintas NOUN O,,
Sentence,udara NOUN O,,
Sentence,di ADP O,,
Sentence,sekolah-sekolah NOUN O,,
Sentence,di ADP O,,
Sentence,kerajaan NOUN O,,
Sentence,tersebut DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Masa NOUN O,,
Sentence,kerja NOUN O,,
Sentence,saya PRON O,,
Sentence,akan ADV O,,
Sentence,berakhir VERB O,,
Sentence,20 NUM O,,
Sentence,Oktober PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Penghargaan NOUN O,,
Sentence,tersebut DET O,,
Sentence,merupakan VERB O,,
Sentence,kerja NOUN O,,
Sentence,sama ADJ O,,
Sentence,Akademi PROPN B-ORG,,
Sentence,Ilmu PROPN I-ORG,,
Sentence,Pengetahuan PROPN I-ORG,,
Sentence,Indonesia PROPN I-ORG,,
Sentence,(AIPI) PROPN B-ORG,,
Sentence,dan CCONJ O,,
Sentence,Biro PROPN B-ORG,,
Sentence,Oktroi PROPN I-ORG,,
Sentence,Roosseno PROPN I-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Ketua NOUN O,,
Sentence,Akademi PROPN B-ORG,,
Sentence,Ilmu PROPN I-ORG,,
Sentence,Pengetahuan PROPN I-ORG,,
Sentence,Indonesia PROPN I-ORG,,
Sentence,(AIPI) PROPN I-ORG,,
Sentence,Prof PROPN O,,
Sentence,Sangkot PROPN B-PER,,
Sentence,Marzuki PROPN I-PER,,
Sentence,mengatakan VERB O,,
Sentence,meski SCONJ O,,
Sentence,Habibie PROPN B-PER,,
Sentence,telah ADV O,,
Sentence,meraih VERB O,,
Sentence,banyak ADV O,,
Sentence,penghargaan NOUN O,,
Sentence,", PUNCT O",,
Sentence,namun SCONJ O,,
Sentence,penghargaan NOUN O,,
Sentence,Roosseno PROPN O,,
Sentence,itu DET O,,
Sentence,tetap ADV O,,
Sentence,istimewa ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Selama ADP O,,
Sentence,masa NOUN O,,
Sentence,kekuasaan NOUN O,,
Sentence,Taliban PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,dengan ADP O,,
Sentence,hukumnya NOUN O,,
Sentence,yang PRON O,,
Sentence,ketat ADJ O,,
Sentence,", PUNCT O",,
Sentence,perempuan NOUN O,,
Sentence,bahkan ADV O,,
Sentence,tak PART O,,
Sentence,diperkenankan VERB O,,
Sentence,berjalan VERB O,,
Sentence,di ADP O,,
Sentence,luar NOUN O,,
Sentence,rumah NOUN O,,
Sentence,tanpa ADP O,,
Sentence,memakai VERB O,,
Sentence,jilbab NOUN O,,
Sentence,dan CCONJ O,,
Sentence,tanpa ADP O,,
Sentence,ditemani VERB O,,
Sentence,lelaki NOUN O,,
Sentence,dari ADP O,,
Sentence,keluarganya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sedangkan SCONJ O,,
Sentence,menaranya NUM O,,
Sentence,yang PRON O,,
Sentence,terdiri VERB O,,
Sentence,dari ADP O,,
Sentence,16 NUM O,,
Sentence,lantai NOUN O,,
Sentence,dibangun VERB O,,
Sentence,dengan ADP O,,
Sentence,gaya NOUN O,,
Sentence,klasik NOUN O,,
Sentence,modern ADJ O,,
Sentence,tampak VERB O,,
Sentence,sebagai ADP O,,
Sentence,background NOUN O,,
Sentence,podium NOUN O,,
Sentence,Kesembilan NUM O,,
Sentence,pilar NOUN O,,
Sentence,yang PRON O,,
Sentence,berdiri VERB O,,
Sentence,kokoh ADJ O,,
Sentence,di ADP O,,
Sentence,muka NOUN O,,
Sentence,bangunan NOUN O,,
Sentence,itu DET O,,
Sentence,tidak PART O,,
Sentence,hanya ADV O,,
Sentence,memberi VERB O,,
Sentence,kesan NOUN O,,
Sentence,megah ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Frans PROPN B-PER,,
Sentence,belajar VERB O,,
Sentence,fotografi NOUN O,,
Sentence,pada ADP O,,
Sentence,Alex PROPN B-PER,,
Sentence,yang PRON O,,
Sentence,sudah ADV O,,
Sentence,lebih ADV O,,
Sentence,dahulu ADV O,,
Sentence,menjadi VERB O,,
Sentence,wartawan NOUN O,,
Sentence,Java PROPN B-ORG,,
Sentence,Bode PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,koran NOUN O,,
Sentence,berbahasa VERB O,,
Sentence,Belanda PROPN O,,
Sentence,di ADP O,,
Sentence,Jakarta PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Berita NOUN O,,
Sentence,ekonomi NOUN O,,
Sentence,utama ADJ O,,
Sentence,kemarin NOUN O,,
Sentence,- PUNCT O,,
Sentence,- PUNCT O,,
Sentence,kenaikan VERB O,,
Sentence,sebesar ADP O,,
Sentence,0.2% SYM O,,
Sentence,pada ADP O,,
Sentence,indeks NOUN O,,
Sentence,bulan NOUN O,,
Sentence,september ADJ O,,
Sentence,dari ADP O,,
Sentence,indikator NOUN O,,
Sentence,ekonomi NOUN O,,
Sentence,utama ADJ O,,
Sentence,- PUNCT O,,
Sentence,- PUNCT O,,
Sentence,berdampak VERB O,,
Sentence,kecuali SCONJ O,,
Sentence,pada ADP O,,
Sentence,pasar NOUN O,,
Sentence,keuangan NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Volume PROPN O,,
Sentence,atas ADP O,,
Sentence,Bursa PROPN B-ORG,,
Sentence,Efek PROPN I-ORG,,
Sentence,New PROPN I-ORG,,
Sentence,York PROPN I-ORG,,
Sentence,/ SYM O,,
Sentence,Stock PROPN O,,
Sentence,Exchange PROPN O,,
Sentence,berjumlah VERB O,,
Sentence,176.1 NUM O,,
Sentence,juta NUM O,,
Sentence,lembar NOUN O,,
Sentence,saham NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Golkar PROPN B-ORG,,
Sentence,juga ADV O,,
Sentence,mengajukan VERB O,,
Sentence,syarat NOUN O,,
Sentence,harga NOUN O,,
Sentence,rata-rata AUX O,,
Sentence,minyak NOUN O,,
Sentence,dunia NOUN O,,
Sentence,harus ADV O,,
Sentence,naik VERB O,,
Sentence,sebesar ADP O,,
Sentence,15 NUM O,,
Sentence,persen NOUN O,,
Sentence,dalam ADP O,,
Sentence,enam NUM O,,
Sentence,bulan NOUN O,,
Sentence,terakhir ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Warga PROPN O,,
Sentence,Tripoli PROPN O,,
Sentence,mendengar VERB O,,
Sentence,suara NOUN O,,
Sentence,jet NOUN O,,
Sentence,yang PRON O,,
Sentence,diikuti VERB O,,
Sentence,ledakan NOUN O,,
Sentence,pada ADP O,,
Sentence,fajar NOUN O,,
Sentence,namun SCONJ O,,
Sentence,tidak PART O,,
Sentence,ada VERB O,,
Sentence,rincian NOUN O,,
Sentence,lain ADJ O,,
Sentence,yang PRON O,,
Sentence,dilaporkan VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Termasuk VERB O,,
Sentence,mengundang VERB O,,
Sentence,salah DET O,,
Sentence,satu DET O,,
Sentence,kader NOUN O,,
Sentence,PDI PROPN B-ORG,,
Sentence,Perjuangan PROPN I-ORG,,
Sentence,yang PRON O,,
Sentence,menjabat VERB O,,
Sentence,sebagai ADP O,,
Sentence,Gubernur PROPN O,,
Sentence,DKI PROPN O,,
Sentence,Jakarta PROPN O,,
Sentence,Joko PROPN B-PER,,
Sentence,Widodo PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Putusan NOUN O,,
Sentence,MK PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,dibacakan VERB O,,
Sentence,Kamis PROPN O,,
Sentence,", PUNCT O",,
Sentence,(21/8/2014) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Presiden PROPN O,,
Sentence,Yudhoyono PROPN B-PER,,
Sentence,yang PRON O,,
Sentence,juga ADV O,,
Sentence,Ketua NOUN O,,
Sentence,Umum ADJ O,,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,mengatakan VERB O,,
Sentence,pada ADP O,,
Sentence,lima NUM O,,
Sentence,tahun NOUN O,,
Sentence,mendatang ADJ O,,
Sentence,PD PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,berbenah VERB O,,
Sentence,dan CCONJ O,,
Sentence,membangun VERB O,,
Sentence,diri NOUN O,,
Sentence,serta CCONJ O,,
Sentence,lebih ADV O,,
Sentence,menyuarakan VERB O,,
Sentence,dan CCONJ O,,
Sentence,memperjuangkan VERB O,,
Sentence,aspirasi NOUN O,,
Sentence,dan CCONJ O,,
Sentence,kepentingan NOUN O,,
Sentence,rakyat NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Artis-artis NOUN O,,
Sentence,yang PRON O,,
Sentence,baru ADJ O,,
Sentence,masuk VERB O,,
Sentence,panggung NOUN O,,
Sentence,politik NOUN O,,
Sentence,", PUNCT O",,
Sentence,mestinya ADV O,,
Sentence,dia PRON O,,
Sentence,bisa ADV O,,
Sentence,jadi VERB O,,
Sentence,selebritis ADJ O,,
Sentence,politik NOUN O,,
Sentence,. PUNCT O,,
Sentence,Tapi SCONJ O,,
Sentence,yang PRON O,,
Sentence,terjadi VERB O,,
Sentence,malah ADV O,,
Sentence,sebaliknya ADV O,,
Sentence,. PUNCT O,,
Sentence,Di ADP O,,
Sentence,DPR PROPN B-ORG,,
Sentence,dan CCONJ O,,
Sentence,rapat-rapat NOUN O,,
Sentence,komisi NOUN O,,
Sentence,dan CCONJ O,,
Sentence,fraksi NOUN O,,
Sentence,", PUNCT O",,
Sentence,mereka PRON O,,
Sentence,kebanyakan ADJ O,,
Sentence,diam ADJ O,,
Sentence,saja ADV O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Lely PROPN B-PER,,
Sentence,di ADP O,,
Sentence,Warung PROPN B-LOC,,
Sentence,Daun PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Cikini PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Jakarta PROPN B-LOC,,
Sentence,Pusat PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Sabtu PROPN O,,
Sentence,(4/5/2013) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sufyan PROPN B-PER,,
Sentence,memastikan VERB O,,
Sentence,gejolak NOUN O,,
Sentence,di ADP O,,
Sentence,DPP PROPN O,,
Sentence,Partai PROPN B-ORG,,
Sentence,NasDem PROPN I-ORG,,
Sentence,tidak PART O,,
Sentence,akan ADV O,,
Sentence,berpengaruh VERB O,,
Sentence,hingga ADP O,,
Sentence,daerah NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hal NOUN O,,
Sentence,ini DET O,,
Sentence,dibicarakan VERB O,,
Sentence,dengan ADP O,,
Sentence,Ketua NOUN O,,
Sentence,dan CCONJ O,,
Sentence,Wakil NOUN O,,
Sentence,Tim PROPN O,,
Sentence,Transisi PROPN O,,
Sentence,Jokowi PROPN O,,
Sentence,", PUNCT O",,
Sentence,Rini PROPN B-PER,,
Sentence,Soemarno PROPN I-PER,,
Sentence,dan CCONJ O,,
Sentence,Andi PROPN B-PER,,
Sentence,Widjajanto PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Diketahui PROPN O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Basarah PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,melalui ADP O,,
Sentence,anggotanya NOUN O,,
Sentence,di ADP O,,
Sentence,Komisi PROPN O,,
Sentence,III NUM O,,
Sentence,DPR PROPN B-ORG,,
Sentence,RI PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,Gerindra PROPN B-ORG,,
Sentence,mendukung VERB O,,
Sentence,penuh ADJ O,,
Sentence,pencalonan NOUN O,,
Sentence,Budi PROPN B-PER,,
Sentence,Gunawan PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,bahkan SCONJ O,,
Sentence,selalu ADV O,,
Sentence,mendesak VERB O,,
Sentence,agar SCONJ O,,
Sentence,Jokowi PROPN B-PER,,
Sentence,segera ADV O,,
Sentence,melantik VERB O,,
Sentence,Budi PROPN B-PER,,
Sentence,Gunawan PROPN I-PER,,
Sentence,sebagai ADP O,,
Sentence,Kapolri PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Setelah ADP O,,
Sentence,proklamasi NOUN O,,
Sentence,kemerdekaan NOUN O,,
Sentence,", PUNCT O",,
Sentence,pada ADP O,,
Sentence,bulan NOUN O,,
Sentence,September PROPN O,,
Sentence,1945 NUM O,,
Sentence,", PUNCT O",,
Sentence,fotografer-fotografer NOUN O,,
Sentence,muda ADJ O,,
Sentence,Indonesia PROPN O,,
Sentence,bekas NOUN O,,
Sentence,fotografer NOUN O,,
Sentence,Domei PROPN B-ORG,,
Sentence,di ADP O,,
Sentence,Jakarta PROPN B-LOC,,
Sentence,dan CCONJ O,,
Sentence,Surabaya PROPN B-LOC,,
Sentence,mendirikan VERB O,,
Sentence,biro DET O,,
Sentence,foto NOUN O,,
Sentence,di ADP O,,
Sentence,kantor NOUN B-LOC,,
Sentence,berita NOUN I-LOC,,
Sentence,Antara PROPN I-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Selain ADP O,,
Sentence,kedua NUM O,,
Sentence,faktor NOUN O,,
Sentence,tersebut DET O,,
Sentence,", PUNCT O",,
Sentence,para DET O,,
Sentence,pedagang NOUN O,,
Sentence,di ADP O,,
Sentence,Pusat PROPN O,,
Sentence,Pasar PROPN O,,
Sentence,Kota PROPN B-LOC,,
Sentence,Medan PROPN I-LOC,,
Sentence,menerangkan VERB O,,
Sentence,", PUNCT O",,
Sentence,pihaknya NOUN O,,
Sentence,menduga ADV O,,
Sentence,maraknya VERB O,,
Sentence, PUNCT O,,
Sentence,kedai VERB O,,
Sentence,sampah NOUN O,,
Sentence, PUNCT O,,
Sentence,di ADP O,,
Sentence,berbagai DET O,,
Sentence,lokasi NOUN O,,
Sentence,di ADP O,,
Sentence,Medan PROPN B-LOC,,
Sentence,turut ADV O,,
Sentence,berpengaruh VERB O,,
Sentence,besar ADJ O,,
Sentence,terhadap ADP O,,
Sentence,jumlah NOUN O,,
Sentence,pengunjung NOUN O,,
Sentence,yang PRON O,,
Sentence,datang VERB O,,
Sentence,ke ADP O,,
Sentence,pasar NOUN O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Yang PRON O,,
Sentence,jelas ADJ O,,
Sentence,pimpinan NOUN O,,
Sentence,segera ADV O,,
Sentence,menyampaikan VERB O,,
Sentence,ini DET O,,
Sentence,ke ADP O,,
Sentence,Badan NOUN B-ORG,,
Sentence,Kehormatan NOUN I-ORG,,
Sentence,dan CCONJ O,,
Sentence,kewenangan NOUN O,,
Sentence,selanjutnya ADV O,,
Sentence,ada VERB O,,
Sentence,pada ADP O,,
Sentence,Badan NOUN B-ORG,,
Sentence,Kehormatan NOUN I-ORG,,
Sentence,sesuai ADJ O,,
Sentence,dengan ADP O,,
Sentence,surat NOUN O,,
Sentence,ketika SCONJ O,,
Sentence,diminta VERB O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,dia PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tritium PROPN O,,
Sentence,juga ADV O,,
Sentence,dapat ADV O,,
Sentence,diproduksi VERB O,,
Sentence,dengan ADP O,,
Sentence,mudah ADJ O,,
Sentence,di ADP O,,
Sentence,reaktor-reaktor NOUN O,,
Sentence,nuklir NOUN O,,
Sentence,dan CCONJ O,,
Sentence,digunakan VERB O,,
Sentence,pada ADP O,,
Sentence,produksi NOUN O,,
Sentence,bom NOUN O,,
Sentence,hidrogen NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Trilobita PROPN O,,
Sentence,termasuk VERB O,,
Sentence,ke ADP O,,
Sentence,dalam ADP O,,
Sentence,filum NOUN O,,
Sentence,Arthropoda PROPN O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,merupakan VERB O,,
Sentence,makhluk NOUN O,,
Sentence,sangat ADV O,,
Sentence,rumit ADJ O,,
Sentence,dengan ADP O,,
Sentence,cangkang NOUN O,,
Sentence,keras ADJ O,,
Sentence,", PUNCT O",,
Sentence,tubuh NOUN O,,
Sentence,khas ADJ O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,organ NOUN O,,
Sentence,kompleks ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Minggu PROPN O,,
Sentence,pagi PROPN O,,
Sentence,", PUNCT O",,
Sentence,depresi NOUN O,,
Sentence,itu DET O,,
Sentence,berembus VERB O,,
Sentence,dengan ADP O,,
Sentence,kecepatan NOUN O,,
Sentence,55 NUM O,,
Sentence,kilometer NOUN O,,
Sentence,per ADP O,,
Sentence,jam NOUN O,,
Sentence,dan CCONJ O,,
Sentence,berada VERB O,,
Sentence,160 NUM O,,
Sentence,kilometer NOUN O,,
Sentence,utara NOUN O,,
Sentence,baratlaut NOUN O,,
Sentence,pulau NOUN O,,
Sentence,Mayaguana PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Made PROPN B-PER,,
Sentence,optimistis ADJ O,,
Sentence,penyelenggaraan NOUN O,,
Sentence,KLB PROPN O,,
Sentence,di ADP O,,
Sentence,Bali PROPN B-LOC,,
Sentence,bisa ADV O,,
Sentence,berlangsung VERB O,,
Sentence,dengan ADP O,,
Sentence,lancar NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tidak PART O,,
Sentence,dimaksudkan VERB O,,
Sentence,untuk ADP O,,
Sentence,melakukan VERB O,,
Sentence,pemeringkatan NOUN O,,
Sentence,kota NOUN O,,
Sentence,yang PRON O,,
Sentence,lebih ADV O,,
Sentence,baik ADJ O,,
Sentence,", PUNCT O",,
Sentence,namun SCONJ O,,
Sentence,indeks NOUN O,,
Sentence,ini DET O,,
Sentence,mengukur VERB O,,
Sentence,kualitas NOUN O,,
Sentence,kehidupan NOUN O,,
Sentence,warga NOUN O,,
Sentence,kota NOUN O,,
Sentence,dan CCONJ O,,
Sentence,dimaksudkan VERB O,,
Sentence,untuk ADP O,,
Sentence,melakukan VERB O,,
Sentence,identifikasi NOUN O,,
Sentence,awal ADJ O,,
Sentence,faktor-faktor NOUN O,,
Sentence,kritis NOUN O,,
Sentence,pembangunan NOUN O,,
Sentence,pada ADP O,,
Sentence,masing-masing DET O,,
Sentence,kota NOUN O,,
Sentence,berdasarkan VERB O,,
Sentence,persepsi NOUN O,,
Sentence,warga NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sistan PROPN B-LOC,,
Sentence,- PUNCT O,,
Sentence,Baluchestan PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,berpenduduk VERB O,,
Sentence,minoritas NOUN O,,
Sentence,muslim PROPN O,,
Sentence,Sunni PROPN O,,
Sentence,Baluch PROPN O,,
Sentence,", PUNCT O",,
Sentence,berbatasan VERB O,,
Sentence,dengan ADP O,,
Sentence,Pakistan PROPN B-LOC,,
Sentence,di ADP O,,
Sentence,sebelah ADP O,,
Sentence,selatan NOUN O,,
Sentence,dan CCONJ O,,
Sentence,Afghanistan PROPN B-LOC,,
Sentence,di ADP O,,
Sentence,sebelah ADP O,,
Sentence,utara NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Saat NOUN O,,
Sentence,ini DET O,,
Sentence,untuk ADP O,,
Sentence,membuat VERB O,,
Sentence,obat NOUN O,,
Sentence,luka NOUN O,,
Sentence,bakar NOUN O,,
Sentence,komersial ADJ O,,
Sentence,kita PRON O,,
Sentence,masih ADV O,,
Sentence,bergantung VERB O,,
Sentence,pada ADP O,,
Sentence,bahan NOUN O,,
Sentence,baku NOUN O,,
Sentence,obat NOUN O,,
Sentence,luka NOUN O,,
Sentence,bakar NOUN O,,
Sentence,dari ADP O,,
Sentence,luar NOUN O,,
Sentence,negeri NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,PAN PROPN B-ORG,,
Sentence,se-Sulawesi PROPN B-LOC,,
Sentence,Selatan PROPN I-LOC,,
Sentence,siap VERB O,,
Sentence,mendukung NOUN O,,
Sentence,dan CCONJ O,,
Sentence,memenangkan VERB O,,
Sentence,Pak PROPN O,,
Sentence,Zulkifli PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Ashabul PROPN B-PER,,
Sentence,Kahfi PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Ketua NOUN O,,
Sentence,PAN PROPN B-ORG,,
Sentence,Sulawesi PROPN B-LOC,,
Sentence,Selatan PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,saat ADP O,,
Sentence,pertemuan NOUN O,,
Sentence,konsolidasi NOUN O,,
Sentence,Zulkifli PROPN B-PER,,
Sentence,Hasan PROPN I-PER,,
Sentence,dengan ADP O,,
Sentence,PAN NOUN B-ORG,,
Sentence,kabupaten/kota NOUN O,,
Sentence,di ADP O,,
Sentence,Rumah PROPN B-LOC,,
Sentence,Makan PROPN I-LOC,,
Sentence,Sariwangi PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Makassar PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Selasa PROPN O,,
Sentence,", PUNCT O",,
Sentence,30 NUM O,,
Sentence,Desember PROPN O,,
Sentence,2014 NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Mereka PRON O,,
Sentence,akan ADV O,,
Sentence,melihat VERB O,,
Sentence,sendiri ADJ O,,
Sentence,bagaimana ADP O,,
Sentence,teknologi NOUN O,,
Sentence,antariksa NOUN O,,
Sentence,Rusia PROPN O,,
Sentence,dikembangkan VERB O,,
Sentence,dari ADP O,,
Sentence,awal ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Artis NOUN O,,
Sentence,lain ADJ O,,
Sentence,yang PRON O,,
Sentence,diusung VERB O,,
Sentence,PPP PROPN B-ORG,,
Sentence,adalah AUX O,,
Sentence,Mat PROPN B-PER,,
Sentence,Solar PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Syarif PROPN B-PER,,
Sentence,Kasim PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Rahman PROPN B-PER,,
Sentence,Yakub PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Ratih PROPN B-PER,,
Sentence,Sanggarwati PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,Okky PROPN B-PER,,
Sentence,Asokawati PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kementerian NOUN B-ORG,,
Sentence,pertahanan NOUN I-ORG,,
Sentence,Finlandia PROPN I-ORG,,
Sentence,mengatakan VERB O,,
Sentence,sehari ADV O,,
Sentence,lalu ADJ O,,
Sentence,pihaknya NOUN O,,
Sentence,mencurigai VERB O,,
Sentence,pesawat NOUN O,,
Sentence,negara NOUN O,,
Sentence,Rusia PROPN O,,
Sentence,memasuki VERB O,,
Sentence,wilayah NOUN O,,
Sentence,udaranya NOUN O,,
Sentence,di ADP O,,
Sentence,atas NOUN O,,
Sentence,Teluk PROPN B-LOC,,
Sentence,Finlandia PROPN I-LOC,,
Sentence,tanpa ADP O,,
Sentence,izin NOUN O,,
Sentence,pada ADP O,,
Sentence,Sabtu DET O,,
Sentence,sore NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Marwan NOUN B-PER,,
Sentence,yang PRON O,,
Sentence,juga ADV O,,
Sentence,Ketua NOUN O,,
Sentence,Fraksi NOUN O,,
Sentence,PKB PROPN B-ORG,,
Sentence,DPR PROPN B-ORG,,
Sentence,ini DET O,,
Sentence,yakin VERB O,,
Sentence,", PUNCT O",,
Sentence,loyalitas NOUN O,,
Sentence,kader NOUN O,,
Sentence,maupun CCONJ O,,
Sentence,konstituen NOUN O,,
Sentence,PKB PROPN B-ORG,,
Sentence,sendiri ADJ O,,
Sentence,tidak PART O,,
Sentence,akan ADV O,,
Sentence,luntur NOUN O,,
Sentence,begitu ADV O,,
Sentence,saja ADV O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,mengalihkan VERB O,,
Sentence,dukungan NOUN O,,
Sentence,ke ADP O,,
Sentence,PKBI PROPN B-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Akbar PROPN B-PER,,
Sentence,mengatakan VERB O,,
